ZONA_INSTITUCION;DISTRITO_INSTITUCI;CIRCUITO_INSTITUCI;PROVINCIA_INSTITUCION;CANTON_INSTITUCION;PARROQUIA_INSTITUCION;AMIE;INSTITUCION;SOSTENIMIENTO_INSTITUCION;REGIMEN_INSTITUCI;ESTADO_INSTITUCION
9    ;17D08;17D08C08_09_10;PICHINCHA;QUITO;ALANGASÍ;17H04126;CENTRO DE DESARROLLO INTEGRALPARA LA PRIMERA ;PARTICULAR;SIERRA;ACTIVO
4    ;13D04;13D04C11_a;MANABI;24 DE MAYO;SUCRE, CABECERA CANTONAL;13H05407;UNIDAD EDUCATIVA GONZALO ESCOBAR BARCIA;FISCAL;COSTA;ACTIVO
9    ;17D06;17D06C02_03;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04162;CDI PEQUEÑOS TRAVIESOS;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C04;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04163;CDI PEQUEÑOS TRAVIESOS No. 2;PARTICULAR;SIERRA;ACTIVO
5    ;02D01;02D01C03_a;BOLIVAR;GUARANDA;GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL;02B00167;UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL ;FISCAL;SIERRA;ACTIVO
9    ;17D03;17D03C10_11_16;PICHINCHA;QUITO;POMASQUI;17H03728;PASEO POR EL SOL;PARTICULAR;SIERRA;ACTIVO
9    ;17D03;17D03C14_15;PICHINCHA;QUITO;POMASQUI;17H01968;VIOLANTA Y WERNER (CENTRO DE DESARROLLO ;PARTICULAR;SIERRA;ACTIVO
9    ;17D04;17D04C01_02;PICHINCHA;QUITO;PUENGASÍ;17H04159;CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA ;PARTICULAR;SIERRA;ACTIVO
4    ;13D04;13D04C09_a;MANABI;24 DE MAYO;ARQ. SIXTO DURÁN BALLÉN;13H05406;UNIDAD EDUCATIVA LAS MERCEDES;FISCAL;COSTA;ACTIVO
6    ;03D02;03D02C06;CAÑAR;EL TAMBO;EL TAMBO, CABECERA CANTONAL;03B00071;CECIB DE EDUCACIÓN BÁSICA 20 DE AGOSTO;FISCAL;SIERRA;ACTIVO
4    ;23D01;23D01C13;SANTO DOMINGO DE LOS ;SANTO DOMINGO;SANTA MARÍA DEL TOACHI;23H00832;UNIDAD EDUCATIVA JESUS OMAR BERMELLO CORREA;FISCAL;COSTA;ACTIVO
4    ;23D02;23D02C01;SANTO DOMINGO DE LOS ;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS, CABECERA CANTONAL Y ;23B00016;UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL ;FISCAL;COSTA;ACTIVO
4    ;13D02;13D02C16_17_19;MANABI;MONTECRISTI;MONTECRISTI, CABECERA CANTONAL;13H05415;UNIDAD EDUCATIVA KERLLY ANNABEL TORRES CEDEÑO;FISCAL;COSTA;ACTIVO
4    ;13D02;13D02C16_17_19;MANABI;MONTECRISTI;MONTECRISTI, CABECERA CANTONAL;13H05417;UNIDAD EDUCATIVA MATTHEW OJANI SANTANA VERA;FISCAL;COSTA;ACTIVO
8    ;09D05;09D05C05_06;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H06650;Centro de Educación Inicial Particular Rayito de Sol;PARTICULAR;COSTA;ACTIVO
9    ;17D05;17D05C09_12;PICHINCHA;QUITO;JIPIJAPA;17H04123;CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA ;PARTICULAR;SIERRA;ACTIVO
9    ;17D08;17D08C01_02;PICHINCHA;QUITO;CONOCOTO;17H04185;CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA ;PARTICULAR;SIERRA;ACTIVO
9    ;17D08;17D08C01_02;PICHINCHA;QUITO;CONOCOTO;17H04189;CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA ;PARTICULAR;SIERRA;ACTIVO
9    ;17D08;17D08C01_02;PICHINCHA;QUITO;CONOCOTO;17H04227;CDI ALBOROTO;PARTICULAR;SIERRA;ACTIVO
4    ;13D01;13D01C13;MANABI;PORTOVIEJO;ABDÓN CALDERÓN (SAN FRANCISCO);13H05424;UNIDAD EDUCATIVA JULEIDY DEYANEIRA PINCAY ;FISCAL;COSTA;ACTIVO
9    ;17D08;17D08C01_02;PICHINCHA;QUITO;CONOCOTO;17H04260;CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA ;PARTICULAR;SIERRA;ACTIVO
9    ;17D08;17D08C01_02;PICHINCHA;QUITO;CONOCOTO;17H04118;ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR FUNKY ;PARTICULAR;SIERRA;ACTIVO
9    ;17D03;17D03C08_09_13;PICHINCHA;QUITO;COTOCOLLAO;17H04205;EL ARCA DEL SABER;PARTICULAR;SIERRA;ACTIVO
9    ;17D05;17D05C02_10;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H07310;MANUEL BROWN;FISCAL;SIERRA;ACTIVO
4    ;13D08;13D08C01_b;MANABI;PICHINCHA;PICHINCHA, CABECERA CANTONAL;13H05431;UNIDAD EDUCATIVA JEAN PIERRE VÉLEZ SALTOS;FISCAL;COSTA;ACTIVO
9    ;17D05;17D05C11;PICHINCHA;QUITO;COCHAPAMBA;17H04134;CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA ;PARTICULAR;SIERRA;ACTIVO
9    ;17D05;17D05C11;PICHINCHA;QUITO;LA CONCEPCIÓN;17H04146;CDI SINDAMANOY;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C01_10;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04145;CDI MOMMYS ANGEL;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C01_10;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04192;CDI 123 APRENDAMOS CON ISAAC;PARTICULAR;SIERRA;ACTIVO
4    ;13D09;13D09C01_b;MANABI;PAJÁN;PAJÁN, CABECERA CANTONAL;13H05426;UNIDAD EDUCATIVA APOLINARIO CHÓEZ GONZÁLEZ;FISCAL;COSTA;ACTIVO
9    ;17D03;17D03C08_09_13;PICHINCHA;QUITO;PONCEANO;17H04206;EL GRILLITO JARDIN DE LAS ARTES;PARTICULAR;SIERRA;ACTIVO
9    ;17D03;17D03C08_09_13;PICHINCHA;QUITO;COTOCOLLAO;17H04212;CDI VERDE MANZANA;PARTICULAR;SIERRA;ACTIVO
4    ;13D01;13D01C04;MANABI;PORTOVIEJO;PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;13H05416;UNIDAD EDUCATIVA MATHIUS JOSUE QUINTANILLA ;FISCAL;COSTA;ACTIVO
9    ;17D06;17D06C06_07;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04208;TEDIS;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C02_03;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04135;CDI VERDE PAIS;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C02_03;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04139;CDI BURBUJITAS DE ALEGRÍA;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C02_03;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04167;CDI ZONA MAGICA;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C04;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H03022;ORQUIDEAS JUNIOR COLLEGE;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C04;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04133;CDI MILLENIUM KIDS;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C04;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04137;CDI CETI;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C04;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04138;CDI GOTITAS DE ESPERANZA;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C04;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04140;CDI LA CASITA DE CHOCOLATE;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C04;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04193;CDI DANIEL GILMAN;PARTICULAR;SIERRA;ACTIVO
9    ;17D06;17D06C06_07;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04149;CDI AVENTURA INFANTIL;PARTICULAR;SIERRA;ACTIVO
9    ;17D03;17D03C08_09_13;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04252;CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA ;PARTICULAR;SIERRA;ACTIVO
6    ;01D02;01D02C01_02_03;AZUAY;CUENCA;CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.;01H02002;UNIDAD EDUCATIVA DEL MILENIO FRANCISCO FEBRES ;FISCAL;SIERRA;ACTIVO
9    ;17D06;17D06C06_07;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H04150;CDI MANITAS CREADORAS;PARTICULAR;SIERRA;ACTIVO
9    ;17D05;17D05C01_06;PICHINCHA;QUITO;LA CONCEPCIÓN;17H04178;Centro de Desarrollo Integral para la Primera Infancia ;PARTICULAR;SIERRA;ACTIVO
4    ;23D02;23D02C02_06;SANTO DOMINGO DE LOS ;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS, CABECERA CANTONAL Y ;23H00833;UNIDAD EDUCATIVA JULIO JARAMILLO LAURIDO;FISCAL;COSTA;ACTIVO
4    ;13D04;13D04C07;MANABI;SANTA ANA;LA UNIÓN;13H05412;UNIDAD EDUCATIVA LA UNIÓN;FISCAL;COSTA;ACTIVO
4    ;13D02;13D02C08_11;MANABI;MANTA;MANTA, CABECERA CANTONAL;13H05434;UNIDAD EDUCATIVA OLGA PATRICIA ACEBO ÁLVAREZ;FISCAL;COSTA;ACTIVO
4    ;13D02;13D02C18;MANABI;MONTECRISTI;MONTECRISTI, CABECERA CANTONAL;13H05361;UNIDAD EDUCATIVA “ORLY TIXILIMA LÓPEZ”;FISCAL;COSTA;ACTIVO
4    ;23D03;23D03C02;SANTO DOMINGO DE LOS ;LA CONCORDIA;MONTERREY;23H00838;UNIDAD EDUCATIVA VÍCTOR MANUEL VILLEGAS PLAZA;FISCAL;COSTA;ACTIVO
4    ;13D07;13D07C07_b;MANABI;CHONE;CONVENTO;13H05429;UNIDAD EDUCATIVA DR. JOSÉ MARÍA EGAS;FISCAL;COSTA;ACTIVO
4    ;13D07;13D07C08_a;MANABI;CHONE;ELOY ALFARO;13H05428;UNIDAD EDUCATIVA MANUEL CASTILLO HIDALGO;FISCAL;COSTA;ACTIVO
4    ;13D11;13D11C03;MANABI;SUCRE;CHARAPOTÓ;13H05427;UNIDAD EDUCATIVA DIANA ESTHER GUERRERO VARGAS;FISCAL;COSTA;ACTIVO
6    ;01D02;01D02C04_07;AZUAY;CUENCA;CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.;01H02006;UNIDAD EDUCATIVA SAYAUSI;FISCAL;SIERRA;ACTIVO
8    ;09D09;09D09C01_02_03;GUAYAS;GUAYAQUIL;TARQUI;09H06657;Centro de Educación Inicial Particular Guardiana de la Fe;PARTICULAR;COSTA;ACTIVO
8    ;09D09;09D09C01_02_03;GUAYAS;GUAYAQUIL;TARQUI;09H06663;Centro de Educación Inicial María Ana de Paredes Flores;PARTICULAR;COSTA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00991;CENTRO DE EDUCACIÓN INICIAL TRAVESURITAS DE ;PARTICULAR;SIERRA;ACTIVO
4    ;13D02;13D02C01_02;MANABI;MANTA;LOS ESTEROS;13H05411;CENTRO DE EDUCACIÓN INICIAL PARTICULAR ;PARTICULAR;COSTA;ACTIVO
8    ;09D09;09D09C01_02_03;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H06655;Escuela de Educación Básica Particular Saint Nicholas;PARTICULAR;COSTA;ACTIVO
6    ;01D02;01D02C16;AZUAY;CUENCA;QUINGEO;01H02008;UNIDAD EDUCATIVA DEL MILENIO QUINGEO;FISCAL;SIERRA;ACTIVO
6    ;03D03;03D03C03;CAÑAR;LA TRONCAL;PANCHO NEGRO;03H00795;UNIDAD EDUCATIVA DEL MILENIO GRAL. ELOY ALFARO ;FISCAL;COSTA;ACTIVO
4    ;13D08;13D08C04;MANABI;PICHINCHA;SAN SEBASTIÁN;13H05433;UNIDAD EDUCATIVA GEORGI MÁRQUEZ SÁNCHEZ;FISCAL;COSTA;ACTIVO
4    ;13D08;13D08C05_06;MANABI;PICHINCHA;BARRAGANETE;13H05432;UNIDAD EDUCATIVA ERNESTO VELASQUEZ KUFFÓ;FISCAL;COSTA;ACTIVO
6    ;01D01;01D01C01_02_07;AZUAY;CUENCA;CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.;01H01986;CENTRO DE EDUCACIÓN INICIAL PARTICULAR ;PARTICULAR;SIERRA;ACTIVO
1    ;10D01;10D01C06_08_10;IMBABURA;IBARRA;SAN MIGUEL DE IBARRA, CABECERA CANTONAL Y CAPITAL ;10H00786;COLEGIO DE BACHILLERATO PCEI TIERRA NUEVA;PARTICULAR;SIERRA;ACTIVO
4    ;13D01;13D01C04;MANABI;PORTOVIEJO;PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;13H00182;ESCUELA DE EDUCACION BASICA PARTICULAR ;PARTICULAR;COSTA;ACTIVO
4    ;13D02;13D02C16_17_19;MANABI;MONTECRISTI;MONTECRISTI, CABECERA CANTONAL;13H02674;UNIDAD EDUCATIVA FISCAL ANIBAL SAN ANDRES  1;FISCAL;COSTA;ACTIVO
4    ;13D02;13D02C03_13;MANABI;MANTA;SANTA MARIANITA (BOCA DE PACOCHE);13H02664;ESCUELA DE EDUCACION BASICA SUCRE No. 10;FISCAL;COSTA;ACTIVO
4    ;13D02;13D02C05_06_07_12;MANABI;MANTA;MANTA, CABECERA CANTONAL;13H02303;ESCUELA DE EDUCACION BASICA FISCAL ADOLFO ;FISCAL;COSTA;ACTIVO
4    ;13D01;13D01C04;MANABI;PORTOVIEJO;PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;13H00095;ESCUELA DE EDUCACION BASICA PARTICULAR MARBELLA;PARTICULAR;COSTA;ACTIVO
4    ;13D07;13D07C06_a;MANABI;CHONE;CHONE, CABECERA CANTONAL;13H01333;UNIDAD EDUCATIVA JUAN DE DIOS ZAMBRANO;FISCAL;COSTA;ACTIVO
7    ;11D07;11D07C01_a;LOJA;MACARÁ;MACARÁ, CABECERA CANTONAL;11H01059;UNIDAD EDUCATIVA FISCOMISIONAL SANTA MARIANA ;FISCOMISIONAL;COSTA;ACTIVO
9    ;17D03;17D03C08_09_13;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H03166;ESCUELA DE EDUCACION BASICA PARTICULAR DR. ;PARTICULAR;SIERRA;ACTIVO
1    ;10D01;10D01C09_11_12;IMBABURA;IBARRA;SAGRARIO;10H00065;UNIDAD EDUCATIVA ESPECIALIZADA BEATRIZ JARRIN;FISCAL;SIERRA;ACTIVO
8    ;09D08;09D08C05;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H06678;UNIDAD EDUCATIVA PARTICULAR RONALD REAGAN;PARTICULAR;COSTA;ACTIVO
4    ;13D05;13D05C01;MANABI;EL CARMEN;EL CARMEN, CABECERA CANTONAL;13H01574;UNIDAD EDUCATIVA FISCOMISIONAL JUAN PABLO II;FISCOMISIONAL;COSTA;ACTIVO
4    ;13D05;13D05C07;MANABI;EL CARMEN;WILFRIDO LOOR MOREIRA (MAICITO);13H04834;UNIDAD EDUCATIVA PARTICULAR LICEO ECOLÓGICO ;PARTICULAR;COSTA;ACTIVO
5    ;02D01;02D01C10;BOLIVAR;GUARANDA;SAN LUIS DE PAMBIL;02H00794;UNIDAD EDUCATIVA PCEI 23 DE AGOSTO;PARTICULAR;COSTA;ACTIVO
2    ;22D02;22D02C10;ORELLANA;ORELLANA;INÉS ARANGO (CAB. EN WESTERN);22H00489;ESCUELA DE EDUCACIÓN BÁSICA ETSA;FISCAL;SIERRA;ACTIVO
4    ;13D05;13D05C03;MANABI;EL CARMEN;EL CARMEN, CABECERA CANTONAL;13H01577;UNIDAD EDUCATIVA PARTICULAR MARANATHA;PARTICULAR;COSTA;ACTIVO
8    ;09D05;09D05C01_04;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H01845;UNIDAD EDUCATIVA PARTICULAR SAN MARCOS;PARTICULAR;COSTA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00470;"Escuela de Educación Básica Eloy
";FISCAL;SIERRA;ACTIVO
7    ;11D01;11D01C07_13_14;LOJA;LOJA;LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL;11H02048;CENTRO DE EDUCACIÓN INICIAL PARTICULAR EL RINCÓN ;PARTICULAR;SIERRA;ACTIVO
1    ;10D02;10D02C11;IMBABURA;OTAVALO;GONZÁLEZ SUÁREZ;10B00100;CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL ;FISCAL;SIERRA;ACTIVO
4    ;23D01;23D01C02_09_10;SANTO DOMINGO DE LOS ;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS, CABECERA CANTONAL Y ;23H00169;UNIDAD EDUCATIVA  PICHINCHA;PARTICULAR;COSTA;ACTIVO
4    ;23D01;23D01C17;SANTO DOMINGO DE LOS ;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS, CABECERA CANTONAL Y ;23H00379;UNIDAD EDUCATIVA PARTICULAR PIERA GRAZIA ;PARTICULAR;COSTA;ACTIVO
4    ;23D01;23D01C17;SANTO DOMINGO DE LOS ;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS, CABECERA CANTONAL Y ;23B00009;CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL ;FISCAL;COSTA;ACTIVO
5    ;09D13;09D13C02_b;GUAYAS;BALZAR;BALZAR, CABECERA CANTONAL;09H03073;ESCUELA DE EDUCACIÓN BÁSICA RAMON ARGURTO ;FISCAL;COSTA;ACTIVO
5    ;09D13;09D13C04_05;GUAYAS;BALZAR;BALZAR, CABECERA CANTONAL;09H03062;UNIDAD EDUCATIVA CIUDAD DE BALZAR;FISCAL;COSTA;ACTIVO
2    ;17D11;17D11C10_11_12;PICHINCHA;RUMIÑAHUI;SANGOLQUÍ;17H04186;Colegio Popular Particular a Distancia SIMÓN BOLIVAR;PARTICULAR;COSTA;ACTIVO
7    ;07D01;07D01C08_10;EL ORO;PASAJE;PASAJE, CABECERA CANTONAL;07H01552;COLEGIO DE BACHILLERATO PARTICULAR 21 DE JUNIO;PARTICULAR;COSTA;ACTIVO
1    ;08D01;08D01C04;ESMERALDAS;ESMERALDAS;ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL;08H00366;UNIDAD EDUCATIVA FISCOMISIONAL MARIA ;FISCOMISIONAL;COSTA;ACTIVO
9    ;17D07;17D07C01_06;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H00364;UNIDAD EDUCATIVA FISCOMISIONAL SANTA CRUZ DE LA ;FISCOMISIONAL;SIERRA;ACTIVO
2    ;17D12;17D12C04_c;PICHINCHA;SAN MIGUEL DE LOS BANCOS;MINDO;17H02526;UNIDAD EDUCATIVA FISCOMISIONAL TECNICO ECUADOR;FISCOMISIONAL;COSTA;ACTIVO
1    ;10D01;10D01C21;IMBABURA;SAN MIGUEL DE URCUQUÍ;PABLO ARENAS;10H00563;UNIDAD EDUCATIVA 5 DE JUNIO;FISCAL;SIERRA;ACTIVO
1    ;10D02;10D02C06_07;IMBABURA;OTAVALO;OTAVALO, CABECERA CANTONAL;10H00412;UNIDAD EDUCATIVA PCEI 31 DE OCTUBRE;FISCAL;SIERRA;ACTIVO
7    ;07D02;07D02C10_11_13_16;EL ORO;MACHALA;MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL;07B00006;CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL ;FISCAL;COSTA;ACTIVO
9    ;17D07;17D07C01_06;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H00449;UNIDAD EDUCATIVA FISCAL FEDERICO GARCÍA LORCA;FISCAL;SIERRA;ACTIVO
7    ;11D01;11D01C07_13_14;LOJA;LOJA;LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL;11H02035;CENTRO DE EDUCACIÓN INICIAL PARTICULAR MY LITTLE ;PARTICULAR;SIERRA;ACTIVO
7    ;11D01;11D01C07_13_14;LOJA;LOJA;LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL;11H02038;CENTRO DE EDUCACIÓN INICIAL PARTICULAR EL MUNDO ;PARTICULAR;SIERRA;ACTIVO
8    ;09D05;09D05C05_06;GUAYAS;GUAYAQUIL;GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL;09H05723;FASINARM;FISCOMISIONAL;COSTA;ACTIVO
9    ;17D04;17D04C01_02;PICHINCHA;QUITO;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL ;17H01260;Centro de Educación Inicial NELA MARTÍNEZ;FISCAL;SIERRA;ACTIVO
4    ;23D02;23D02C09_10;SANTO DOMINGO DE LOS ;SANTO DOMINGO;SAN JACINTO DEL BÚA;23H00556;ESCUELA DE EDUCACIÓN BÁSICA ECUADOR PAÍS ;FISCAL;COSTA;ACTIVO
4    ;23D01;23D01C12_a;SANTO DOMINGO DE LOS ;SANTO DOMINGO;EL ESFUERZO;23H00651;Escuela de Educación Básica TENIENTE CARLOS DIAZ ;FISCAL;COSTA;ACTIVO
4    ;23D02;23D02C07;SANTO DOMINGO DE LOS ;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS, CABECERA CANTONAL Y ;23H00425;ESCUELA DE EDUCACIÓN BÁSICA FLAVIO ALFARO ;FISCAL;COSTA;ACTIVO
4    ;23D03;23D03C02;SANTO DOMINGO DE LOS ;LA CONCORDIA;MONTERREY;23H00552;ESCUELA DE EDUCACIÓN BÁSICA FUERTE MILITAR ;FISCAL;COSTA;ACTIVO
1    ;21D03;21D03C04;SUCUMBIOS;PUTUMAYO;PUERTO EL CARMEN DEL PUTUMAYO, CABECERA CANTONAL;21B00069;CECIB  DE EDUCACIÓN BÁSICAEL PROGRESO;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C03_b;SUCUMBIOS;PUTUMAYO;PALMA ROJA;21B00075;CECIB DE EDUCACIÓN BÁSICA AMARUN KUCHA;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C03_b;SUCUMBIOS;PUTUMAYO;PALMA ROJA;21B00081;CECIB DE EDUCACIÓN BÁSICA REMIGIO ROMERO Y ;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C01_b;SUCUMBIOS;CUYABENO;TARAPOA , CABECERA CANTONAL;21B00167;CECIB  DE EDUCACIÓN BÁSICA HUAJOCONE;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C02;SUCUMBIOS;CUYABENO;CUYABENO;21B00172;CECIB DE EDUCACIÓN BÁSICA CRISTOBAL TAPUY;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C04;SUCUMBIOS;PUTUMAYO;PUERTO EL CARMEN DEL PUTUMAYO, CABECERA CANTONAL;21H00408;ESCUELA DE EDUCACIÓN BÁSICA MACHINAZA;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C03_b;SUCUMBIOS;PUTUMAYO;PALMA ROJA;21H00428;ESCUELA DE EDUCACIÓN BÁSICA JUAN BAUTISTA ;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;LA BONITA, CABECERA CANTONAL;21H00643;UNIDAD EDUCATIVA SUCUMBIOS;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C01_b;SUCUMBIOS;CUYABENO;TARAPOA , CABECERA CANTONAL;21H00736;ESCUELA DE EDUCACIÓN BÁSICA JAVIER ESPINOZA;FISCAL;SIERRA;ACTIVO
3    ;06D04;06D04C03_a;CHIMBORAZO;COLTA;COLUMBE;06B00670;CECIBEB SABIDURIA ANDINA MAUCA CORRAL;FISCAL;SIERRA;ACTIVO
3    ;18D02;18D02C09_b;TUNGURAHUA;AMBATO;PILAGÜÍN (PILAHÜÍN);18B00021;ESCUELA DE EDUCACION BASICA INTERCULTURAL ;FISCAL;SIERRA;ACTIVO
3    ;18D02;18D02C09_a;TUNGURAHUA;AMBATO;PILAGÜÍN (PILAHÜÍN);18B00031;ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL ;FISCAL;SIERRA;ACTIVO
3    ;18D02;18D02C03_04_08;TUNGURAHUA;AMBATO;CELIANO MONGE;18H00018;ESCUELA DE EDUCACION BASICA JERUSALEN;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C02_07;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00061;ESCUELA DE EDUCACION BASICA SERGIO QUIROLA;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00114;ESCUELA DE EDUCACION BASICA SANTA MARIANITA DE ;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C01_05_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00149;ESCUELA DE EDUCACION BASICA GENERAL CORDOVA;FISCAL;SIERRA;ACTIVO
3    ;18D02;18D02C02_07;TUNGURAHUA;AMBATO;HUACHI LORETO;18H00194;UNIDAD EDUCATIVA ANDINO;PARTICULAR;SIERRA;ACTIVO
3    ;18D06;18D06C05;TUNGURAHUA;TISALEO;TISALEO, CABECERA CANTONAL;18H00201;UNIDAD EDUCATIVA PIO LÓPEZ;FISCAL;SIERRA;ACTIVO
3    ;18D02;18D02C10;TUNGURAHUA;AMBATO;SANTA ROSA;18B00063;ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL ;FISCAL;SIERRA;ACTIVO
